Year,Team,Month,Day,DayofWeek,Opponent,Temp,TypeOfDay,Night,Attend,BobbleHd,Headgear,Shirts,Firewks
2012,Arizona Diamondbacks,June,10,Sunday,Oakland Athletics,76,Dome,0,28112,0,0,0,0
2012,Arizona Diamondbacks,June,18,Monday,Seattle Mariners,82,Dome,1,24284,0,0,0,0
2012,Arizona Diamondbacks,June,19,Tuesday,Seattle Mariners,81,Dome,1,21568,0,0,0,0
2012,Arizona Diamondbacks,June,20,Wednesday,Seattle Mariners,77,Dome,0,29630,0,0,0,0
2012,Arizona Diamondbacks,June,22,Friday,Chicago Cubs,81,Dome,1,34654,0,0,0,1
2012,Arizona Diamondbacks,June,23,Saturday,Chicago Cubs,79,Dome,1,38542,1,0,0,0
2012,Arizona Diamondbacks,June,24,Sunday,Chicago Cubs,76,Dome,0,33448,0,0,0,0
2012,Arizona Diamondbacks,July,2,Monday,San Diego Padres,82,Dome,1,19633,0,0,0,0
2012,Arizona Diamondbacks,July,3,Tuesday,San Diego Padres,80,Dome,1,21329,0,0,0,0
2012,Arizona Diamondbacks,July,4,Wednesday,San Diego Padres,74,Dome,1,48819,0,0,1,1
2012,Arizona Diamondbacks,July,5,Thursday,Los Angeles Dodgers,78,Dome,1,23002,0,0,0,0
2012,Arizona Diamondbacks,July,6,Friday,Los Angeles Dodgers,79,Dome,1,24891,0,0,0,0
2012,Arizona Diamondbacks,July,7,Saturday,Los Angeles Dodgers,79,Dome,1,36903,0,0,0,0
2012,Arizona Diamondbacks,July,8,Sunday,Los Angeles Dodgers,76,Dome,0,30523,0,0,0,0
2012,Arizona Diamondbacks,July,20,Friday,Houston Astros,80,Dome,1,23567,0,0,0,1
2012,Arizona Diamondbacks,July,21,Saturday,Houston Astros,79,Dome,1,35665,0,1,0,0
2012,Arizona Diamondbacks,July,22,Sunday,Houston Astros,77,Dome,0,20951,0,0,0,0
2012,Arizona Diamondbacks,July,23,Monday,Colorado Rockies,79,Dome,1,20056,0,0,0,0
2012,Arizona Diamondbacks,July,24,Tuesday,Colorado Rockies,79,Dome,1,20432,0,0,0,0
2012,Arizona Diamondbacks,July,25,Wednesday,Colorado Rockies,79,Dome,1,23385,0,0,0,0
2012,Arizona Diamondbacks,July,26,Thursday,New York Mets,79,Dome,1,22010,0,0,0,0
2012,Arizona Diamondbacks,July,27,Friday,New York Mets,79,Dome,1,23150,0,0,0,1
2012,Arizona Diamondbacks,July,28,Saturday,New York Mets,78,Dome,1,33759,1,0,0,0
2012,Arizona Diamondbacks,July,29,Sunday,New York Mets,76,Dome,0,32134,0,0,0,0
2012,Arizona Diamondbacks,August,10,Friday,Washington Nationals,82,Dome,1,29362,0,0,0,1
2012,Arizona Diamondbacks,August,11,Saturday,Washington Nationals,79,Dome,1,34030,1,0,0,0
2012,Arizona Diamondbacks,August,12,Sunday,Washington Nationals,77,Dome,0,27345,0,0,0,0
2012,Arizona Diamondbacks,August,20,Monday,Miami Marlins,81,Dome,1,17707,0,0,0,0
2012,Arizona Diamondbacks,August,21,Tuesday,Miami Marlins,79,Dome,1,17434,0,0,0,0
2012,Arizona Diamondbacks,August,22,Wednesday,Miami Marlins,77,Dome,0,17239,0,0,0,0
2012,Arizona Diamondbacks,August,22,Wednesday,Miami Marlins,74,Dome,1,20027,0,0,0,0
2012,Arizona Diamondbacks,August,24,Friday,San Diego Padres,78,Dome,1,32726,0,0,0,0
2012,Arizona Diamondbacks,August,25,Saturday,San Diego Padres,77,Dome,1,27619,0,0,0,0
2012,Arizona Diamondbacks,August,26,Sunday,San Diego Padres,75,Dome,0,28172,0,0,0,0
2012,Arizona Diamondbacks,August,27,Monday,Cincinnati Reds,77,Dome,1,17966,0,0,0,0
2012,Arizona Diamondbacks,August,28,Tuesday,Cincinnati Reds,78,Dome,1,20550,0,0,0,0
2012,Arizona Diamondbacks,August,29,Wednesday,Cincinnati Reds,76,Dome,0,18451,0,0,0,0
2012,Arizona Diamondbacks,September,11,Tuesday,Los Angeles Dodgers,74,Dome,1,23966,0,0,0,0
2012,Arizona Diamondbacks,September,12,Wednesday,Los Angeles Dodgers,75,Dome,1,25048,0,0,0,0
2012,Arizona Diamondbacks,September,14,Friday,San Francisco Giants,93,Clear Skies,1,31856,0,0,0,1
2012,Arizona Diamondbacks,September,15,Saturday,San Francisco Giants,75,Dome,1,39169,1,0,0,0
2012,Arizona Diamondbacks,September,16,Sunday,San Francisco Giants,72,Dome,0,29051,0,0,0,0
2012,Arizona Diamondbacks,September,18,Tuesday,San Diego Padres,99,Clear Skies,1,20811,0,0,0,0
2012,Arizona Diamondbacks,September,19,Wednesday,San Diego Padres,104,Clear Skies,1,21013,0,0,0,0
2012,Arizona Diamondbacks,September,20,Thursday,San Diego Padres,73,Dome,0,17821,0,0,0,0
2012,Arizona Diamondbacks,September,28,Friday,Chicago Cubs,98,Clear Skies,1,28463,0,0,0,0
2012,Arizona Diamondbacks,September,29,Saturday,Chicago Cubs,75,Dome,1,29084,0,0,0,0
2012,Arizona Diamondbacks,September,30,Sunday,Chicago Cubs,73,Dome,0,35535,0,0,1,0
2012,Arizona Diamondbacks,October,1,Monday,Colorado Rockies,99,Clear Skies,1,24123,0,0,0,0
2012,Arizona Diamondbacks,October,2,Tuesday,Colorado Rockies,100,Clear Skies,1,22466,0,0,0,0
2012,Arizona Diamondbacks,October,3,Wednesday,Colorado Rockies,74,Dome,1,24344,0,0,0,0
2012,Atlanta Braves,April,13,Friday,Milwaukee Brewers,69,Cloudy,1,50635,0,0,0,1
2012,Atlanta Braves,April,14,Saturday,Milwaukee Brewers,75,Clear Skies,1,37408,0,0,0,0
2012,Atlanta Braves,April,15,Sunday,Milwaukee Brewers,75,Cloudy,0,30831,0,0,0,0
2012,Atlanta Braves,April,16,Monday,New York Mets,71,Cloudy,1,16161,0,0,0,0
2012,Atlanta Braves,April,17,Tuesday,New York Mets,68,Cloudy,1,18732,0,0,0,0
2012,Atlanta Braves,April,18,Wednesday,New York Mets,62,Rainy,0,17909,0,0,0,0
2012,Atlanta Braves,April,27,Friday,Pittsburgh Pirates,75,Cloudy,1,36215,0,0,0,1
2012,Atlanta Braves,April,28,Saturday,Pittsburgh Pirates,81,Clear Skies,1,34086,0,0,0,0
2012,Atlanta Braves,April,29,Sunday,Pittsburgh Pirates,81,Clear Skies,0,30419,0,0,0,0
2012,Atlanta Braves,April,30,Monday,Pittsburgh Pirates,84,Cloudy,1,17181,0,0,0,0
2012,Atlanta Braves,May,1,Tuesday,Philadelphia Phillies,84,Cloudy,1,21640,0,0,0,0
2012,Atlanta Braves,May,2,Wednesday,Philadelphia Phillies,87,Cloudy,1,26504,0,0,0,0
2012,Atlanta Braves,May,3,Thursday,Philadelphia Phillies,81,Cloudy,0,24015,0,0,0,0
2012,Atlanta Braves,May,14,Monday,Cincinnati Reds,79,Cloudy,1,19697,0,0,0,0
2012,Atlanta Braves,May,15,Tuesday,Cincinnati Reds,76,Cloudy,1,21530,0,0,0,0
2012,Atlanta Braves,May,16,Wednesday,Miami Marlins,79,Cloudy,1,21106,0,0,0,0
2012,Atlanta Braves,May,17,Thursday,Miami Marlins,81,Cloudy,1,27724,0,0,0,0
2012,Atlanta Braves,May,25,Friday,Washington Nationals,88,Cloudy,1,37663,0,0,0,1
2012,Atlanta Braves,May,26,Saturday,Washington Nationals,90,Cloudy,0,42698,0,0,0,0
2012,Atlanta Braves,May,27,Sunday,Washington Nationals,85,Clear Skies,1,38543,0,0,0,0
2012,Atlanta Braves,May,28,Monday,St. Louis Cardinals,82,Cloudy,0,42426,0,0,0,0
2012,Atlanta Braves,May,29,Tuesday,St. Louis Cardinals,82,Cloudy,1,26218,0,0,0,0
2012,Atlanta Braves,May,30,Wednesday,St. Louis Cardinals,89,Cloudy,1,28474,0,0,0,0
2012,Atlanta Braves,June,8,Friday,Toronto Blue Jays,84,Cloudy,1,42488,0,0,0,1
2012,Atlanta Braves,June,9,Saturday,Toronto Blue Jays,86,Cloudy,0,32819,1,0,0,0
2012,Atlanta Braves,June,10,Sunday,Toronto Blue Jays,71,Cloudy,0,20222,0,0,0,0
2012,Atlanta Braves,June,11,Monday,New York Yankees,79,Cloudy,1,42669,0,1,0,0
2012,Atlanta Braves,June,12,Tuesday,New York Yankees,84,Cloudy,1,41452,0,0,0,0
2012,Atlanta Braves,June,13,Wednesday,New York Yankees,83,Cloudy,1,48938,1,0,0,0
2012,Atlanta Braves,June,15,Friday,Baltimore Orioles,82,Cloudy,1,30384,0,0,0,1
2012,Atlanta Braves,June,16,Saturday,Baltimore Orioles,80,Cloudy,1,41131,0,0,0,0
2012,Atlanta Braves,June,17,Sunday,Baltimore Orioles,82,Clear Skies,0,29530,0,0,0,0
2012,Atlanta Braves,June,26,Tuesday,Arizona Diamondbacks,88,Clear Skies,1,23513,0,0,0,0
2012,Atlanta Braves,June,27,Wednesday,Arizona Diamondbacks,89,Clear Skies,1,20039,0,0,0,0
2012,Atlanta Braves,June,28,Thursday,Arizona Diamondbacks,97,Clear Skies,1,21913,0,0,0,0
2012,Atlanta Braves,June,29,Friday,Washington Nationals,101,Clear Skies,1,32299,0,0,0,1
2012,Atlanta Braves,June,30,Saturday,Washington Nationals,104,Clear Skies,0,26491,0,0,0,0
2012,Atlanta Braves,July,1,Sunday,Washington Nationals,101,Cloudy,0,18796,0,0,0,0
2012,Atlanta Braves,July,2,Monday,Chicago Cubs,91,Cloudy,1,22292,0,0,0,0
2012,Atlanta Braves,July,3,Tuesday,Chicago Cubs,72,Cloudy,1,27834,0,0,0,1
2012,Atlanta Braves,July,4,Wednesday,Chicago Cubs,82,Cloudy,1,40604,0,0,0,1
2012,Atlanta Braves,July,5,Thursday,Chicago Cubs,96,Cloudy,1,24408,0,0,0,0
2012,Atlanta Braves,July,13,Friday,New York Mets,73,Cloudy,1,37020,0,0,0,1
2012,Atlanta Braves,July,14,Saturday,New York Mets,89,Cloudy,0,32565,0,0,0,0
2012,Atlanta Braves,July,15,Sunday,New York Mets,87,Cloudy,0,23382,0,0,0,0
2012,Atlanta Braves,July,17,Tuesday,San Francisco Giants,77,Cloudy,1,29623,0,0,0,0
2012,Atlanta Braves,July,18,Wednesday,San Francisco Giants,76,Cloudy,1,29410,0,0,0,0
2012,Atlanta Braves,July,19,Thursday,San Francisco Giants,84,Cloudy,0,29635,0,0,0,0
2012,Atlanta Braves,July,27,Friday,Philadelphia Phillies,85,Cloudy,1,42239,0,0,1,1
2012,Atlanta Braves,July,28,Saturday,Philadelphia Phillies,94,Clear Skies,1,39886,0,0,0,0
2012,Atlanta Braves,July,29,Sunday,Philadelphia Phillies,90,Clear Skies,0,23726,0,0,0,0
2012,Atlanta Braves,July,30,Monday,Miami Marlins,94,Clear Skies,1,22624,0,0,0,0
2012,Atlanta Braves,July,31,Tuesday,Miami Marlins,86,Cloudy,1,21819,0,0,0,1
2012,Atlanta Braves,August,1,Wednesday,Miami Marlins,89,Cloudy,1,18133,0,0,0,0
2012,Atlanta Braves,August,2,Thursday,Miami Marlins,87,Cloudy,1,19685,0,0,0,0
2012,Atlanta Braves,August,3,Friday,Houston Astros,87,Cloudy,1,28300,0,0,0,1
2012,Atlanta Braves,August,4,Saturday,Houston Astros,84,Cloudy,1,30029,0,0,0,0
2012,Atlanta Braves,August,5,Sunday,Houston Astros,89,Cloudy,0,23474,0,0,0,0
2012,Atlanta Braves,August,13,Monday,San Diego Padres,71,Cloudy,1,18250,0,0,0,0
2012,Atlanta Braves,August,14,Tuesday,San Diego Padres,84,Cloudy,1,16427,0,0,0,0
2012,Atlanta Braves,August,15,Wednesday,San Diego Padres,84,Cloudy,1,16302,0,0,0,0
2012,Atlanta Braves,August,16,Thursday,San Diego Padres,87,Clear Skies,1,33157,1,0,0,0
2012,Atlanta Braves,August,17,Friday,Los Angeles Dodgers,82,Cloudy,1,33093,0,0,0,1
2012,Atlanta Braves,August,18,Saturday,Los Angeles Dodgers,79,Cloudy,1,42219,0,0,0,0
2012,Atlanta Braves,August,19,Sunday,Los Angeles Dodgers,77,Cloudy,0,26798,0,0,0,0
2012,Atlanta Braves,August,31,Friday,Philadelphia Phillies,83,Cloudy,1,31203,0,0,0,1
2012,Atlanta Braves,September,1,Saturday,Philadelphia Phillies,90,Cloudy,0,44749,0,0,0,0
2012,Atlanta Braves,September,2,Sunday,Philadelphia Phillies,83,Cloudy,0,36394,0,0,0,0
2012,Atlanta Braves,September,3,Monday,Colorado Rockies,83,Cloudy,0,24848,0,0,0,0
2012,Atlanta Braves,September,4,Tuesday,Colorado Rockies,74,Cloudy,1,16686,0,0,0,0
2012,Atlanta Braves,September,5,Wednesday,Colorado Rockies,81,Cloudy,1,16714,0,0,0,0
2012,Atlanta Braves,September,6,Thursday,Colorado Rockies,77,Cloudy,0,19313,0,0,0,0
2012,Atlanta Braves,September,14,Friday,Washington Nationals,79,Cloudy,1,41797,0,0,0,1
2012,Atlanta Braves,September,15,Saturday,Washington Nationals,84,Cloudy,0,38763,0,0,0,0
2012,Atlanta Braves,September,16,Sunday,Washington Nationals,79,Cloudy,1,29094,0,0,0,0
2012,Atlanta Braves,September,25,Tuesday,Miami Marlins,79,Cloudy,1,25632,0,0,0,0
2012,Atlanta Braves,September,26,Wednesday,Miami Marlins,82,Cloudy,1,23420,0,0,0,0
2012,Atlanta Braves,September,27,Thursday,Miami Marlins,84,Cloudy,1,27270,0,0,0,0
2012,Atlanta Braves,September,28,Friday,New York Mets,78,Cloudy,1,51910,0,0,0,1
2012,Atlanta Braves,September,29,Saturday,New York Mets,75,Cloudy,1,48310,0,0,0,0
2012,Atlanta Braves,September,30,Sunday,New York Mets,73,Cloudy,0,50635,0,0,0,0
2012,Chicago Cubs,April,5,Thursday,Washington Nationals,51,Cloudy,0,41176,0,0,0,0
2012,Chicago Cubs,April,7,Saturday,Washington Nationals,60,Clear Skies,0,40102,0,0,0,0
2012,Chicago Cubs,April,8,Sunday,Washington Nationals,60,Clear Skies,0,31973,0,0,0,0
2012,Chicago Cubs,April,9,Monday,Milwaukee Brewers,57,Cloudy,1,38136,0,1,0,0
2012,Chicago Cubs,April,10,Tuesday,Milwaukee Brewers,40,Cloudy,1,37265,0,0,0,0
2012,Chicago Cubs,April,11,Wednesday,Milwaukee Brewers,44,Clear Skies,0,34044,0,0,0,0
2012,Chicago Cubs,April,12,Thursday,Milwaukee Brewers,57,Clear Skies,0,36311,0,0,0,0
2012,Chicago Cubs,April,20,Friday,Cincinnati Reds,42,Cloudy,0,37782,0,0,0,0
2012,Chicago Cubs,April,21,Saturday,Cincinnati Reds,43,Cloudy,0,38405,0,0,0,0
2012,Chicago Cubs,April,22,Sunday,Cincinnati Reds,45,Cloudy,0,35801,0,0,0,0
2012,Chicago Cubs,April,23,Monday,St. Louis Cardinals,44,Clear Skies,1,37794,0,0,0,0
2012,Chicago Cubs,April,24,Tuesday,St. Louis Cardinals,57,Cloudy,1,38894,0,0,0,0
2012,Chicago Cubs,April,25,Wednesday,St. Louis Cardinals,53,Cloudy,0,34894,0,0,0,0
2012,Chicago Cubs,May,4,Friday,Los Angeles Dodgers,52,Cloudy,0,37332,0,0,0,0
2012,Chicago Cubs,May,5,Saturday,Los Angeles Dodgers,49,Cloudy,0,39874,0,0,0,0
2012,Chicago Cubs,May,6,Sunday,Los Angeles Dodgers,57,Cloudy,0,38125,0,0,0,0
2012,Chicago Cubs,May,7,Monday,Atlanta Braves,56,Cloudy,1,36307,0,0,0,0
2012,Chicago Cubs,May,8,Tuesday,Atlanta Braves,66,Cloudy,1,38523,0,0,1,0
2012,Chicago Cubs,May,9,Wednesday,Atlanta Braves,52,Cloudy,0,31904,1,0,0,0
2012,Chicago Cubs,May,16,Wednesday,Philadelphia Phillies,58,Cloudy,1,38678,0,0,0,0
2012,Chicago Cubs,May,17,Thursday,Philadelphia Phillies,63,Cloudy,1,37986,0,0,0,0
2012,Chicago Cubs,May,18,Friday,Chicago White Sox,76,Clear Skies,0,34937,0,0,0,0
2012,Chicago Cubs,May,19,Saturday,Chicago White Sox,81,Cloudy,1,40228,0,0,0,0
2012,Chicago Cubs,May,20,Sunday,Chicago White Sox,91,Cloudy,0,38374,0,0,0,0
2012,Chicago Cubs,May,28,Monday,San Diego Padres,90,Cloudy,0,38452,0,0,0,0
2012,Chicago Cubs,May,29,Tuesday,San Diego Padres,80,Cloudy,0,35219,1,0,0,0
2012,Chicago Cubs,May,30,Wednesday,San Diego Padres,59,Cloudy,0,38516,0,0,0,0
2012,Chicago Cubs,June,12,Tuesday,Detroit Tigers,65,Clear Skies,1,41164,0,1,0,0
2012,Chicago Cubs,June,13,Wednesday,Detroit Tigers,64,Cloudy,1,41326,0,0,0,0
2012,Chicago Cubs,June,14,Thursday,Detroit Tigers,79,Cloudy,0,42292,0,0,1,0
2012,Chicago Cubs,June,15,Friday,Boston Red Sox,87,Cloudy,0,40073,0,0,0,0
2012,Chicago Cubs,June,16,Saturday,Boston Red Sox,90,Cloudy,1,40766,0,0,0,0
2012,Chicago Cubs,June,17,Sunday,Boston Red Sox,84,Cloudy,1,38531,0,0,0,0
2012,Chicago Cubs,June,25,Monday,New York Mets,66,Clear Skies,1,34092,1,0,0,0
2012,Chicago Cubs,June,26,Tuesday,New York Mets,74,Clear Skies,1,34064,0,0,0,0
2012,Chicago Cubs,June,27,Wednesday,New York Mets,87,Clear Skies,0,35837,0,0,0,0
2012,Chicago Cubs,June,29,Friday,Houston Astros,75,Cloudy,0,32891,0,0,0,0
2012,Chicago Cubs,June,30,Saturday,Houston Astros,93,Cloudy,0,37906,0,0,0,0
2012,Chicago Cubs,July,1,Sunday,Houston Astros,79,Cloudy,0,37389,0,0,0,0
2012,Chicago Cubs,July,13,Friday,Arizona Diamondbacks,81,Cloudy,0,36878,0,0,0,0
2012,Chicago Cubs,July,14,Saturday,Arizona Diamondbacks,83,Clear Skies,0,38068,0,1,0,0
2012,Chicago Cubs,July,15,Sunday,Arizona Diamondbacks,84,Cloudy,0,36659,0,0,0,0
2012,Chicago Cubs,July,17,Tuesday,Miami Marlins,94,Cloudy,1,34397,0,0,0,0
2012,Chicago Cubs,July,18,Wednesday,Miami Marlins,78,Cloudy,1,34934,0,0,0,0
2012,Chicago Cubs,July,19,Thursday,Miami Marlins,79,Cloudy,0,32741,0,0,0,0
2012,Chicago Cubs,July,27,Friday,St. Louis Cardinals,77,Cloudy,0,40778,0,0,0,0
2012,Chicago Cubs,July,28,Saturday,St. Louis Cardinals,76,Cloudy,0,41276,0,0,1,0
2012,Chicago Cubs,July,29,Sunday,St. Louis Cardinals,80,Cloudy,0,39534,0,0,0,0
2012,Chicago Cubs,July,30,Monday,Pittsburgh Pirates,89,Cloudy,1,33337,0,0,0,0
2012,Chicago Cubs,July,31,Tuesday,Pittsburgh Pirates,75,Clear Skies,1,33158,0,0,0,0
2012,Chicago Cubs,August,1,Wednesday,Pittsburgh Pirates,79,Clear Skies,0,33014,0,0,0,0
2012,Chicago Cubs,August,9,Thursday,Cincinnati Reds,66,Rainy,1,33397,0,0,0,0
2012,Chicago Cubs,August,10,Friday,Cincinnati Reds,70,Cloudy,0,36891,0,0,0,0
2012,Chicago Cubs,August,11,Saturday,Cincinnati Reds,72,Clear Skies,0,40602,0,0,0,0
2012,Chicago Cubs,August,12,Sunday,Cincinnati Reds,75,Cloudy,0,35461,0,0,0,0
2012,Chicago Cubs,August,13,Monday,Houston Astros,65,Cloudy,1,31452,1,0,0,0
2012,Chicago Cubs,August,14,Tuesday,Houston Astros,75,Cloudy,1,33376,0,1,0,0
2012,Chicago Cubs,August,15,Wednesday,Houston Astros,84,Cloudy,0,33714,0,0,0,0
2012,Chicago Cubs,August,24,Friday,Colorado Rockies,91,Cloudy,0,31255,0,1,0,0
2012,Chicago Cubs,August,25,Saturday,Colorado Rockies,90,Clear Skies,0,35296,0,0,0,0
2012,Chicago Cubs,August,26,Sunday,Colorado Rockies,73,Cloudy,0,32346,0,0,0,0
2012,Chicago Cubs,August,27,Monday,Milwaukee Brewers,78,Clear Skies,1,32541,0,1,0,0
2012,Chicago Cubs,August,28,Tuesday,Milwaukee Brewers,72,Cloudy,1,30017,0,0,0,0
2012,Chicago Cubs,August,29,Wednesday,Milwaukee Brewers,78,Clear Skies,1,33271,0,0,1,0
2012,Chicago Cubs,August,30,Thursday,Milwaukee Brewers,87,Clear Skies,0,28859,0,0,0,0
2012,Chicago Cubs,August,31,Friday,San Francisco Giants,91,Clear Skies,0,32476,0,0,0,0
2012,Chicago Cubs,September,1,Saturday,San Francisco Giants,73,Cloudy,0,32477,0,0,0,0
2012,Chicago Cubs,September,2,Sunday,San Francisco Giants,75,Cloudy,0,39760,0,0,0,0
2012,Chicago Cubs,September,14,Friday,Pittsburgh Pirates,72,Clear Skies,0,26946,0,0,0,0
2012,Chicago Cubs,September,15,Saturday,Pittsburgh Pirates,71,Cloudy,0,32774,0,0,0,0
2012,Chicago Cubs,September,16,Sunday,Pittsburgh Pirates,79,Cloudy,0,33559,0,0,0,0
2012,Chicago Cubs,September,17,Monday,Pittsburgh Pirates,59,Cloudy,1,33017,0,0,0,0
2012,Chicago Cubs,September,18,Tuesday,Cincinnati Reds,58,Cloudy,1,32547,0,0,0,0
2012,Chicago Cubs,September,19,Wednesday,Cincinnati Reds,69,Cloudy,1,31001,0,0,0,0
2012,Chicago Cubs,September,20,Thursday,Cincinnati Reds,68,Cloudy,0,25891,0,0,0,0
2012,Chicago Cubs,September,21,Friday,St. Louis Cardinals,59,Rainy,0,29100,0,0,1,0
2012,Chicago Cubs,September,22,Saturday,St. Louis Cardinals,50,Cloudy,0,40298,0,0,0,0
2012,Chicago Cubs,September,23,Sunday,St. Louis Cardinals,57,Cloudy,0,33354,0,0,0,0
2012,Chicago Cubs,October,1,Monday,Houston Astros,61,Cloudy,1,32167,0,0,0,0
2012,Chicago Cubs,October,2,Tuesday,Houston Astros,61,Clear Skies,1,33168,0,0,0,0
2012,Chicago Cubs,October,3,Wednesday,Houston Astros,67,Cloudy,0,27606,0,0,0,0
2012,Cincinnati Reds,April,5,Thursday,Miami Marlins,60,Cloudy,0,42956,0,0,0,0
2012,Cincinnati Reds,April,7,Saturday,Miami Marlins,67,Clear Skies,1,41662,0,0,0,1
2012,Cincinnati Reds,April,8,Sunday,Miami Marlins,61,Clear Skies,0,23539,0,0,0,0
2012,Cincinnati Reds,April,9,Monday,St. Louis Cardinals,64,Clear Skies,1,16909,0,0,0,0
2012,Cincinnati Reds,April,10,Tuesday,St. Louis Cardinals,51,Cloudy,1,17110,0,0,0,0
2012,Cincinnati Reds,April,11,Wednesday,St. Louis Cardinals,46,Cloudy,0,20672,0,0,0,0
2012,Cincinnati Reds,April,24,Tuesday,San Francisco Giants,63,Cloudy,1,19051,0,0,0,0
2012,Cincinnati Reds,April,25,Wednesday,San Francisco Giants,67,Cloudy,1,17115,0,0,0,0
2012,Cincinnati Reds,April,26,Thursday,San Francisco Giants,69,Cloudy,0,17317,0,0,0,0
2012,Cincinnati Reds,April,27,Friday,Houston Astros,61,Cloudy,1,29486,0,0,0,0
2012,Cincinnati Reds,April,28,Saturday,Houston Astros,51,Cloudy,0,32971,0,0,0,0
2012,Cincinnati Reds,April,29,Sunday,Houston Astros,57,Cloudy,0,31086,0,0,0,0
2012,Cincinnati Reds,May,2,Wednesday,Chicago Cubs,87,Clear Skies,1,16868,0,0,0,0
2012,Cincinnati Reds,May,3,Thursday,Chicago Cubs,83,Cloudy,0,23288,0,0,0,0
2012,Cincinnati Reds,May,11,Friday,Washington Nationals,72,Clear Skies,1,37255,0,0,0,1
2012,Cincinnati Reds,May,12,Saturday,Washington Nationals,72,Cloudy,1,42294,1,0,0,0
2012,Cincinnati Reds,May,13,Sunday,Washington Nationals,62,Cloudy,0,28361,0,0,0,0
2012,Cincinnati Reds,May,21,Monday,Atlanta Braves,74,Cloudy,1,17606,0,0,0,0
2012,Cincinnati Reds,May,22,Tuesday,Atlanta Braves,75,Cloudy,1,26438,0,0,0,0
2012,Cincinnati Reds,May,23,Wednesday,Atlanta Braves,78,Clear Skies,1,20411,0,0,0,0
2012,Cincinnati Reds,May,24,Thursday,Atlanta Braves,82,Cloudy,1,23312,0,0,0,0
2012,Cincinnati Reds,May,25,Friday,Colorado Rockies,89,Cloudy,1,29597,0,0,0,1
2012,Cincinnati Reds,May,26,Saturday,Colorado Rockies,88,Cloudy,1,35314,0,0,0,0
2012,Cincinnati Reds,May,27,Sunday,Colorado Rockies,90,Cloudy,0,29368,0,0,0,0
2012,Cincinnati Reds,June,5,Tuesday,Pittsburgh Pirates,67,Cloudy,1,19906,0,0,0,0
2012,Cincinnati Reds,June,6,Wednesday,Pittsburgh Pirates,77,Cloudy,1,16859,0,0,0,0
2012,Cincinnati Reds,June,7,Thursday,Pittsburgh Pirates,83,Cloudy,1,23106,0,0,0,0
2012,Cincinnati Reds,June,8,Friday,Detroit Tigers,84,Clear Skies,1,38563,0,0,0,1
2012,Cincinnati Reds,June,9,Saturday,Detroit Tigers,85,Cloudy,0,42443,0,0,0,0
2012,Cincinnati Reds,June,10,Sunday,Detroit Tigers,84,Cloudy,1,34056,0,0,0,0
2012,Cincinnati Reds,June,12,Tuesday,Cleveland Indians,86,Clear Skies,1,24758,0,0,0,0
2012,Cincinnati Reds,June,13,Wednesday,Cleveland Indians,81,Cloudy,1,27428,0,0,0,0
2012,Cincinnati Reds,June,14,Thursday,Cleveland Indians,77,Cloudy,0,34193,0,0,0,0
2012,Cincinnati Reds,June,22,Friday,Minnesota Twins,88,Cloudy,1,33531,0,0,0,1
2012,Cincinnati Reds,June,23,Saturday,Minnesota Twins,90,Cloudy,0,41750,1,0,0,0
2012,Cincinnati Reds,June,24,Sunday,Minnesota Twins,90,Cloudy,0,34513,0,0,0,0
2012,Cincinnati Reds,June,25,Monday,Milwaukee Brewers,84,Clear Skies,1,34485,0,0,0,0
2012,Cincinnati Reds,June,26,Tuesday,Milwaukee Brewers,82,Cloudy,1,32986,0,0,0,0
2012,Cincinnati Reds,June,27,Wednesday,Milwaukee Brewers,81,Clear Skies,0,28906,0,0,0,0
2012,Cincinnati Reds,July,13,Friday,St. Louis Cardinals,81,Cloudy,1,40217,0,0,0,1
2012,Cincinnati Reds,July,14,Saturday,St. Louis Cardinals,86,Cloudy,0,37583,0,0,0,0
2012,Cincinnati Reds,July,15,Sunday,St. Louis Cardinals,88,Cloudy,1,39280,0,0,0,0
2012,Cincinnati Reds,July,16,Monday,Arizona Diamondbacks,91,Cloudy,1,27735,0,0,0,0
2012,Cincinnati Reds,July,17,Tuesday,Arizona Diamondbacks,96,Cloudy,1,19142,0,0,0,0
2012,Cincinnati Reds,July,18,Wednesday,Arizona Diamondbacks,74,Cloudy,1,26077,1,0,0,0
2012,Cincinnati Reds,July,19,Thursday,Arizona Diamondbacks,76,Cloudy,0,21620,0,0,0,0
2012,Cincinnati Reds,July,20,Friday,Milwaukee Brewers,77,Cloudy,1,30247,0,0,0,1
2012,Cincinnati Reds,July,21,Saturday,Milwaukee Brewers,85,Clear Skies,1,40090,0,0,0,0
2012,Cincinnati Reds,July,22,Sunday,Milwaukee Brewers,86,Clear Skies,0,32884,0,0,0,0
2012,Cincinnati Reds,July,30,Monday,San Diego Padres,87,Clear Skies,1,28140,0,0,0,0
2012,Cincinnati Reds,July,31,Tuesday,San Diego Padres,89,Cloudy,1,20356,0,0,0,0
2012,Cincinnati Reds,August,1,Wednesday,San Diego Padres,91,Cloudy,1,20527,0,0,0,0
2012,Cincinnati Reds,August,2,Thursday,San Diego Padres,86,Clear Skies,0,22396,0,0,0,0
2012,Cincinnati Reds,August,3,Friday,Pittsburgh Pirates,82,Cloudy,1,40829,0,0,0,1
2012,Cincinnati Reds,August,4,Saturday,Pittsburgh Pirates,88,Cloudy,1,41577,1,0,0,0
